"PERIODO";"MES";"PAIS_DESTINO";"ARANCEL";"FOB_ITEM_US$";"PESO_BRUTO_KG";"CANTIDAD_MERCANCIA";"UNIDAD_MEDIDA"
"2016";"04";"ALBANIA";"33049910";5249,83;56,00;20,82;"KN"
"2016";"04";"ALEMANIA";"15161011";2910036,61;131936,00;121600,00;"KN"
"2016";"04";"ALEMANIA";"03049944";90124,90;23470,00;23010,00;"KN"
"2016";"04";"ALEMANIA";"02013000";458628,21;57619,53;53166,59;"KN"
"2016";"04";"ALEMANIA";"30049010";8654,30;203,17;137,00;"KN"
"2016";"04";"ALEMANIA";"82075010";7993,88;220,01;214,94;"KN"
"2016";"04";"ALEMANIA";"74031100";3021018,77;615823,00;615055,00;"KN"
"2016";"04";"ALEMANIA";"44123910";230086,06;416618,00;794,55;"MCUB"
"2016";"04";"ALEMANIA";"22042164";242630,78;110287,06;64278,00;"LT"
"2016";"04";"ALEMANIA";"08061059";1024828,18;809022,80;686921,70;"KN"
"2016";"04";"ALEMANIA";"08061019";374247,88;521505,30;444800,60;"KN"
"2016";"04";"ALEMANIA";"90189090";51520,63;140,01;22,00;"U"
"2016";"04";"ALEMANIA";"39231090";765,05;0,25;0,25;"KN"
"2016";"04";"ALEMANIA";"90223000";19424,34;79,57;1,00;"U"
"2016";"04";"ALEMANIA";"85024000";2040,14;1269,16;1,00;"U"
"2016";"04";"ALEMANIA";"08109099";43547,82;6740,00;4927,50;"KN"
"2016";"04";"ALEMANIA";"08062010";43529,58;21527,00;20500,00;"KN"
"2016";"04";"ALEMANIA";"08119040";25040,20;24866,60;23496,00;"KN"
"2016";"04";"ALEMANIA";"85439000";2289,20;33,33;25,63;"KN"
"2016";"04";"ALEMANIA";"47032910";2241958,26;5064486,00;4971912,00;"KN"
"2016";"04";"ALEMANIA";"85442000";36,38;0,16;0,12;"KN"
"2016";"04";"ALEMANIA";"22042166";485,00;91,53;45,00;"LT"
"2016";"04";"ALEMANIA";"22082090";142203,16;21900,00;25000,00;"LT"
"2016";"04";"ALEMANIA";"84806000";18201,38;11622,97;8709,98;"KN"
"2016";"04";"ALEMANIA";"85285111";2412,03;9,97;3,00;"U"
"2016";"04";"ALEMANIA";"84314190";53147,39;2794,00;2403,00;"KN"
"2016";"04";"ALEMANIA";"13021910";26250,00;1620,00;1500,00;"KN"
"2016";"04";"ALEMANIA";"44201090";280,00;4,00;2,80;"KN"
"2016";"04";"ALEMANIA";"26030000";32019209,45;27964560,00;27964560,00;"KN"
"2016";"04";"ALEMANIA";"85437090";814,69;17,60;1,00;"U"
"2016";"04";"ALEMANIA";"08134099";54734,53;5830,00;5500,00;"KN"
"2016";"04";"ALEMANIA";"39235010";42338,78;2307,00;2003,00;"KN"
"2016";"04";"ALEMANIA";"71171100";207,00;4,00;2,40;"KN"
"2016";"04";"ALEMANIA";"22042151";21307,77;10347,00;5850,00;"LT"
"2016";"04";"ALEMANIA";"28100020";95003,00;171540,00;171000,00;"KN"
"2016";"04";"ALEMANIA";"39239090";14832,02;14955,75;10355,75;"KN"
"2016";"04";"ALEMANIA";"84149000";399996,72;301,00;298,00;"KN"
"2016";"04";"ALEMANIA";"90330000";1786,50;123,44;120,70;"KN"
"2016";"04";"ALEMANIA";"85051100";8,82;0,61;0,50;"KN"
"2016";"04";"ALEMANIA";"85177000";40,00;20,00;15,38;"KN"
"2016";"04";"ALEMANIA";"02072790";110751,93;68491,88;64800,00;"KN"
"2016";"04";"ALEMANIA";"90271090";12588,50;21,00;1,00;"U"
"2016";"04";"ALEMANIA";"73269000";16673,07;8339,86;6420,05;"KN"
"2016";"04";"ALEMANIA";"84679900";5773,56;141,72;115,13;"KN"
"2016";"04";"ALEMANIA";"20089990";135799,06;10975,38;9865,80;"KN"
"2016";"04";"ALEMANIA";"22042142";122800,00;65036,23;38659,50;"LT"
"2016";"04";"ALEMANIA";"08112019";168874,28;74182,40;71826,00;"KN"
"2016";"04";"ALEMANIA";"08083030";451176,73;610444,10;540194,00;"KN"
"2016";"04";"ALEMANIA";"85318000";958,04;595,99;1,00;"U"
"2016";"04";"ALEMANIA";"16052911";240000,00;19500,00;18000,00;"KN"
"2016";"04";"ALEMANIA";"84798990";1333,99;5,51;1,00;"U"
"2016";"04";"ALEMANIA";"84799000";2090,55;8,64;6,91;"KN"
"2016";"04";"ALEMANIA";"84141000";1197,50;4,95;1,00;"U"
"2016";"04";"ALEMANIA";"85364990";7671,04;14,00;9,60;"KN"
"2016";"04";"ALEMANIA";"08133090";282712,34;50639,20;47200,00;"KN"
"2016";"04";"ALEMANIA";"44152010";409,24;396,00;22,00;"U"
"2016";"04";"ALEMANIA";"84314320";2424,77;53,66;41,27;"KN"
"2016";"04";"ALEMANIA";"22042159";7034,95;1302,00;805,50;"LT"
"2016";"04";"ALEMANIA";"90269000";7500,00;2,50;1,00;"KN"
"2016";"04";"ALEMANIA";"85312000";860,00;200,00;86,00;"U"
"2016";"04";"ALEMANIA";"90318000";14007,03;549,11;2,00;"U"
"2016";"04";"ALEMANIA";"04090090";2167710,49;802554,00;762622,30;"KN"
"2016";"04";"ALEMANIA";"02032930";361231,50;108876,00;100000,00;"KN"
"2016";"04";"ALEMANIA";"08061099";163597,44;158639,00;132855,20;"KN"
"2016";"04";"ALEMANIA";"22042153";53764,82;26736,60;16830,00;"LT"
"2016";"04";"ALEMANIA";"03049943";1033965,78;139350,00;121718,75;"KN"
"2016";"04";"ALEMANIA";"73072100";963,68;110,00;99,90;"KN"
"2016";"04";"ALEMANIA";"08083010";29190,00;53040,00;49350,00;"KN"
"2016";"04";"ALEMANIA";"03049942";169542,05;19970,00;16981,25;"KN"
"2016";"04";"ALEMANIA";"08061039";534806,95;581059,40;511951,80;"KN"
"2016";"04";"ALEMANIA";"08132090";482848,70;185157,50;174830,00;"KN"
"2016";"04";"ALEMANIA";"22042161";593977,50;302512,14;186193,50;"LT"
"2016";"04";"ALEMANIA";"22042163";208288,64;80793,06;46048,50;"LT"
"2016";"04";"ALEMANIA";"02071411";1071667,13;422369,08;396000,00;"KN"
"2016";"04";"ALEMANIA";"87082990";2311,16;85,00;50,00;"KN"
"2016";"04";"ALEMANIA";"73102990";3920,00;43200,00;43200,00;"KN"
"2016";"04";"ALEMANIA";"08062090";73425,00;21000,00;20000,00;"KN"
"2016";"04";"ALEMANIA";"20059990";12196,80;2136,20;1496,88;"KN"
"2016";"04";"ALEMANIA";"84719090";3875,28;56,40;1,00;"U"
"2016";"04";"ALEMANIA";"87120020";100,00;9,87;1,00;"U"
"2016";"04";"ALEMANIA";"70139900";1420,69;6,00;5,10;"KN"
"2016";"04";"ALEMANIA";"84219100";12626,83;70,00;68,00;"KN"
"2016";"04";"ALEMANIA";"90229090";62545,72;281,40;232,23;"KN"
"2016";"04";"ALEMANIA";"90181300";8261,55;36,40;2,00;"U"
"2016";"04";"ALEMANIA";"90319000";15844,50;69,81;53,70;"KN"
"2016";"04";"ALEMANIA";"39233020";3382,63;332,34;311,56;"KN"
"2016";"04";"ALEMANIA";"85444200";1875,35;7,90;6,14;"KN"
"2016";"04";"ALEMANIA";"90181900";1099,63;4,84;1,00;"U"
"2016";"04";"ALEMANIA";"90308900";838,01;3,69;1,00;"U"
"2016";"04";"ALEMANIA";"34029000";6636,11;1060,00;1000,00;"KN"
"2016";"04";"ALEMANIA";"05100000";45833,94;20364,42;19141,28;"KN"
"2016";"04";"ALEMANIA";"10059010";3000,44;6107,00;5322,80;"KN"
"2016";"04";"ALEMANIA";"10041000";286350,06;360300,00;360000,00;"KN"
"2016";"04";"ALEMANIA";"02072710";631372,57;160345,94;151200,00;"KN"
"2016";"04";"ALEMANIA";"73181500";4213,24;270,01;256,00;"KN"
"2016";"04";"ALEMANIA";"08083090";436287,02;588183,20;524237,20;"KN"
"2016";"04";"ALEMANIA";"07031019";171451,45;312479,60;306000,00;"KN"
"2016";"04";"ALEMANIA";"03048120";4707421,08;706181,58;653445,65;"KN"
"2016";"04";"ALEMANIA";"08094019";310924,44;348035,60;305636,80;"KN"
"2016";"04";"ALEMANIA";"82079000";4025,14;2504,02;1926,17;"KN"
"2016";"04";"ALEMANIA";"07108030";24084,16;24035,00;22792,00;"KN"
"2016";"04";"ALEMANIA";"85013300";40000,00;1560,00;1,00;"U"
"2016";"04";"ALEMANIA";"84835000";10727,73;150,80;42,00;"U"
"2016";"04";"ALEMANIA";"22042999";4318,38;2251,20;2016,00;"LT"
"2016";"04";"ALEMANIA";"63079000";1367,00;8,00;6,70;"KN"
"2016";"04";"ALEMANIA";"08102029";154688,00;47936,00;44800,00;"KN"
"2016";"04";"ALEMANIA";"08134049";18944,98;1086,30;1020,00;"KN"
"2016";"04";"ALEMANIA";"90251900";1350,00;1,50;1,00;"U"
"2016";"04";"ALEMANIA";"84439100";32000,00;8,00;6,15;"KN"
"2016";"04";"ALEMANIA";"90261090";1608,16;7,09;1,00;"U"
"2016";"04";"ALEMANIA";"02012000";37004,63;2646,84;2431,34;"KN"
"2016";"04";"ALEMANIA";"10051010";1259500,79;893856,00;875434,28;"KN"
"2016";"04";"ALEMANIA";"03031220";797,06;163,34;150,00;"KN"
"2016";"04";"ALEMANIA";"22042170";66771,41;46967,63;29250,00;"LT"
"2016";"04";"ALEMANIA";"22042152";26861,06;17404,80;10584,00;"LT"
"2016";"04";"ALEMANIA";"84089090";11800,69;2395,00;2,00;"U"
"2016";"04";"ALEMANIA";"84123100";1039,56;1265,00;1,00;"U"
"2016";"04";"ALEMANIA";"28369100";2041046,51;472678,00;460300,00;"KN"
"2016";"04";"ALEMANIA";"03031310";900939,38;293233,81;266983,39;"KN"
"2016";"04";"ALEMANIA";"03031410";37693,60;11671,00;10610,00;"KN"
"2016";"04";"ALEMANIA";"15180000";10828,25;20050,00;20050,00;"KN"
"2016";"04";"ALEMANIA";"73090000";8000,00;5120,00;5120,00;"KN"
"2016";"04";"ALEMANIA";"90213100";12085,23;10,00;9,00;"KN"
"2016";"04";"ALEMANIA";"25231000";74,00;3572,00;3100,00;"KN"
"2016";"04";"ALEMANIA";"08081021";15307,18;22579,20;21403,20;"KN"
"2016";"04";"ALEMANIA";"87089990";3797,97;190,00;85,00;"KN"
"2016";"04";"ALEMANIA";"08061049";11499,44;18700,00;15300,00;"KN"
"2016";"04";"ALEMANIA";"10051090";32776,00;2099,30;1534,19;"KN"
"2016";"04";"ALEMANIA";"07133310";38,67;111,00;68,60;"KN"
"2016";"04";"ALEMANIA";"51130000";840,00;4,00;2,50;"KN"
"2016";"04";"ALEMANIA";"85185000";5000,00;28,00;1,00;"U"
"2016";"04";"ALEMANIA";"74093900";567,80;12,79;9,83;"KN"
"2016";"04";"ALEMANIA";"08133010";92112,53;8410,50;8010,00;"KN"
"2016";"04";"ALEMANIA";"95061100";100,00;9,87;9,25;"PAR"
"2016";"04";"ALEMANIA";"12119072";107507,72;29138,27;29000,00;"KN"
"2016";"04";"ALEMANIA";"47032100";694017,29;1346693,00;1305429,00;"KN"
"2016";"04";"ALEMANIA";"08134059";19682,38;1068,75;1000,00;"KN"
"2016";"04";"ALEMANIA";"90185000";2065,39;0,38;0,30;"KN"
"2016";"04";"ALEMANIA";"85389000";61535,66;266,82;232,55;"KN"
"2016";"04";"ALEMANIA";"85371000";21465,60;91,11;71,00;"KN"
"2016";"04";"ALEMANIA";"82089000";26172,13;102,35;78,73;"KN"
"2016";"04";"ALEMANIA";"85176210";1267,23;5,58;1,00;"U"
"2016";"04";"ALEMANIA";"22042167";21380,32;6550,12;3847,50;"LT"
"2016";"04";"ALEMANIA";"85043100";91,66;15,38;2,00;"U"
"2016";"04";"ALEMANIA";"48030090";49007,28;39522,00;39522,00;"KN"
"2016";"04";"ALEMANIA";"22042162";101997,48;50724,99;28917,00;"LT"
"2016";"04";"ALEMANIA";"10079090";447,46;494,00;396,89;"KN"
"2016";"04";"ALEMANIA";"85364910";21538,80;46,71;45,52;"KN"
"2016";"04";"ALEMANIA";"08081029";333383,75;466081,30;430619,10;"KN"
"2016";"04";"ALEMANIA";"22042991";980654,72;1596827,05;1597090,00;"LT"
"2016";"04";"ALEMANIA";"85149000";4580,15;67,00;50,00;"KN"
"2016";"04";"ALEMANIA";"12122930";32000,01;20000,00;20000,00;"KN"
"2016";"04";"ALEMANIA";"12119099";178847,89;51316,00;50378,00;"KN"
"2016";"04";"ALEMANIA";"84715000";7722,77;47,46;6,00;"U"
"2016";"04";"ALEMANIA";"12119019";127307,00;63320,00;62880,00;"KN"
"2016";"04";"ALEMANIA";"28480010";267923,90;33200,00;28800,00;"KN"
"2016";"04";"ALEMANIA";"85044000";15786,80;483,74;14,00;"U"
"2016";"04";"ALEMANIA";"03049514";71600,00;50200,00;48000,00;"KN"
"2016";"04";"ALEMANIA";"22042992";389518,38;505968,00;506016,00;"LT"
"2016";"04";"ALEMANIA";"90189080";63272,93;36,03;53,00;"U"
"2016";"04";"ALEMANIA";"12093090";996713,87;1310,00;1197,64;"KN"
"2016";"04";"ALEMANIA";"73042300";716,46;182,20;179,20;"KN"
"2016";"04";"ALEMANIA";"70179000";1476,31;6,10;4,88;"KN"
"2016";"04";"ALEMANIA";"84433213";5790,19;19,94;2,00;"U"
"2016";"04";"ALEMANIA";"84135000";4769,14;70,00;1,00;"U"
"2016";"04";"ALEMANIA";"25309000";296,00;257,50;198,07;"KN"
"2016";"04";"ALEMANIA";"84389000";1608,23;17,74;13,64;"KN"
"2016";"04";"ALEMANIA";"20098990";40815,00;23464,80;22082,40;"KN"
"2016";"04";"ALEMANIA";"23099040";17160,00;24700,00;24000,00;"KN"
"2016";"04";"ALEMANIA";"84144090";7492,21;109,11;1,00;"U"
"2016";"04";"ALEMANIA";"08134039";34143,11;1653,25;1502,00;"KN"
"2016";"04";"ALEMANIA";"22087000";2861,00;600,88;342,00;"LT"
"2016";"04";"ALEMANIA";"71171990";751,03;2,20;2,00;"KN"
"2016";"04";"ALEMANIA";"90279000";1899,69;11,43;9,31;"KN"
"2016";"04";"ALEMANIA";"49111010";2,21;0,15;0,10;"KN"
"2016";"04";"ALEMANIA";"01069090";1365,59;19,00;22500,00;"U"
"2016";"04";"ALEMANIA";"22042132";9690,19;5283,60;3060,00;"LT"
"2016";"04";"ALEMANIA";"02109900";249952,78;107575,60;101637,00;"KN"
"2016";"04";"ALEMANIA";"02044220";427244,06;67914,30;64084,77;"KN"
"2016";"04";"ALEMANIA";"22042141";77015,72;35888,12;20673,00;"LT"
"2016";"04";"ALEMANIA";"44111400";185503,59;225354,00;216424,00;"KN"
"2016";"04";"ALEMANIA";"00259900";497613,26;0,00;0,00;"KN"
"2016";"04";"ALEMANIA";"22042168";497908,94;311344,84;184158,00;"LT"
"2016";"04";"ALEMANIA";"03049959";15231,42;3734,50;3395,00;"KN"
"2016";"04";"ALEMANIA";"03048200";29112,94;5577,00;5070,00;"KN"
"2016";"04";"ALEMANIA";"90221410";30120,00;15,00;1,00;"U"
"2016";"04";"ALEMANIA";"00250100";3824,07;0,00;0,00;"KN"
"2016";"04";"ALEMANIA";"85114000";15872,45;62,00;5,00;"U"
"2016";"04";"ALEMANIA";"15159011";38000,92;422,00;380,00;"KN"
"2016";"04";"ALEMANIA";"84314390";1374,51;30,42;23,40;"KN"
"2016";"04";"ALEMANIA";"22042148";93886,62;49505,72;37327,50;"LT"
"2016";"04";"ALEMANIA";"28257010";1053552,53;103920,40;97120,00;"KN"
"2016";"04";"ALEMANIA";"15159029";8630,07;1440,00;596,00;"KN"
"2016";"04";"ALEMANIA";"22042165";11439,97;1419,06;810,00;"LT"
"2016";"04";"ALEMANIA";"02044300";64374,91;9102,48;8602,00;"KN"
"2016";"04";"ALEMANIA";"02044210";110,66;17,86;16,46;"KN"
"2016";"04";"ALEMANIA";"85362000";97671,24;1217,00;843,84;"KN"
"2016";"04";"ALEMANIA";"85381000";3700,31;59,32;45,63;"KN"
"2016";"04";"ALEMANIA";"12119020";67643,74;14648,00;14200,00;"KN"
"2016";"04";"ALEMANIA";"90268000";18088,73;79,69;1,00;"U"
"2016";"04";"ALEMANIA";"03019900";32456,69;1989,00;10,92;"KN"
"2016";"04";"ALEMANIA";"30042010";52865,70;116,83;90,30;"KN"
"2016";"04";"ALEMANIA";"20098960";53454,80;23220,00;22104,00;"KN"
"2016";"04";"ALEMANIA";"16055300";375108,43;136401,55;128733,80;"KN"
"2016";"04";"ALEMANIA";"08112029";672150,00;216193,00;204000,00;"KN"
"2016";"04";"ALEMANIA";"28273930";572787,55;97470,00;95000,00;"KN"
"2016";"04";"ALEMANIA";"22042199";15900,00;8760,00;5400,00;"LT"
"2016";"04";"ALEMANIA";"85363010";86684,53;189,01;183,20;"KN"
"2016";"04";"ALEMANIA";"12119082";127682,28;36171,73;36000,00;"KN"
"2016";"04";"ALEMANIA";"08044019";95621,29;72108,00;66336,00;"KN"
"2016";"04";"ALEMANIA";"39202010";128648,70;24368,50;22087,52;"KN"
"2016";"04";"ALEMANIA";"90328900";1550,00;1,40;1,00;"U"
"2016";"04";"ANGUILA";"22042168";12369,00;7585,20;4788,00;"LT"
"2016";"04";"ANGUILA";"22042148";8126,25;4490,90;2772,00;"LT"
"2016";"04";"ANGUILA";"22042141";5859,00;3603,60;2268,00;"LT"
"2016";"04";"ANTIGUA Y BBUDA";"22042167";1365,00;910,00;585,00;"LT"
"2016";"04";"ANTIGUA Y BBUDA";"22042161";2584,00;1686,00;1080,00;"LT"
"2016";"04";"ANTIGUA Y BBUDA";"22042164";1100,00;770,00;495,00;"LT"
"2016";"04";"ANTIGUA Y BBUDA";"22042168";1168,00;572,00;360,00;"LT"
"2016";"04";"ANTIGUA Y BBUDA";"22042163";1300,00;910,00;585,00;"LT"
"2016";"04";"ANTIGUA Y BBUDA";"22042162";2000,00;1400,00;900,00;"LT"
"2016";"04";"ANTIGUA Y BBUDA";"22042141";5292,00;3643,00;2340,00;"LT"
"2016";"04";"ANTIGUA Y BBUDA";"22042142";8470,00;5366,00;3420,00;"LT"
"2016";"04";"ANTIGUA Y BBUDA";"22042165";1365,00;910,00;585,00;"LT"
"2016";"04";"ANTILLAS NEERLANDESA";"00259900";73698,15;0,00;0,00;"KN"
"2016";"04";"ANTILLAS NEERLANDESA";"22042199";8619,00;5215,80;3366,00;"LT"
"2016";"04";"ANTILLAS NEERLANDESA";"22042161";151709,52;38416,06;22567,50;"LT"
"2016";"04";"ANTILLAS NEERLANDESA";"22042141";48783,47;23895,37;14701,50;"LT"
"2016";"04";"ANTILLAS NEERLANDESA";"22042142";33743,00;17688,43;11074,50;"LT"
"2016";"04";"ANTILLAS NEERLANDESA";"44111400";7517,98;11649,00;8960,76;"KN"
"2016";"04";"ANTILLAS NEERLANDESA";"22042170";8547,00;5322,24;3402,00;"LT"
"2016";"04";"ANTILLAS NEERLANDESA";"22042148";20526,70;12188,40;7596,00;"LT"
"2016";"04";"ANTILLAS NEERLANDESA";"44091022";18707,45;12270,00;12147,00;"KN"
"2016";"04";"ANTILLAS NEERLANDESA";"22042162";19593,00;11063,80;6912,00;"LT"
"2016";"04";"ANTILLAS NEERLANDESA";"22042168";179271,40;50107,10;29191,50;"LT"
"2016";"04";"ANTILLAS NEERLANDESA";"44071013";6265,25;3637,00;7,95;"MCUB"
"2016";"04";"ARABIA SAUDITA";"20057000";6319,79;4006,00;1875,60;"KN"
"2016";"04";"ARABIA SAUDITA";"08083060";92720,00;93208,00;83584,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08081029";8653435,31;11389423,56;10644143,50;"KN"
"2016";"04";"ARABIA SAUDITA";"08083090";492445,55;436558,00;398180,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08081099";48096,29;64762,80;61316,80;"KN"
"2016";"04";"ARABIA SAUDITA";"08061039";3185434,74;2430430,00;2133916,80;"KN"
"2016";"04";"ARABIA SAUDITA";"08061059";76496,58;49644,00;43524,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08062010";49160,81;15936,25;15250,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08109099";72000,00;33600,00;28800,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08061049";68690,00;45500,00;37890,00;"KN"
"2016";"04";"ARABIA SAUDITA";"00259900";35,76;0,00;0,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08061019";77976,00;56430,00;46170,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08105090";368480,00;303200,00;280000,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08061029";7516,21;10080,00;9676,80;"KN"
"2016";"04";"ARABIA SAUDITA";"08081069";162077,57;215515,60;200850,60;"KN"
"2016";"04";"ARABIA SAUDITA";"20029012";2546018,24;2674895,12;2492904,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08132090";11114,19;4963,75;4750,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08084000";30400,00;19456,00;16416,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08111090";187412,15;85350,30;79191,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08061099";108852,00;67887,00;56997,00;"KN"
"2016";"04";"ARABIA SAUDITA";"44071012";3131175,85;16769610,00;20192,18;"MCUB"
"2016";"04";"ARABIA SAUDITA";"08094019";743193,00;651564,00;583630,00;"KN"
"2016";"04";"ARABIA SAUDITA";"20059990";29050,71;13719,25;7455,60;"KN"
"2016";"04";"ARABIA SAUDITA";"08062090";68816,00;20746,00;20240,00;"KN"
"2016";"04";"ARABIA SAUDITA";"08081010";141176,00;214088,00;203392,00;"KN"
"2016";"04";"ARGELIA";"08132010";76424,00;42000,00;40000,00;"KN"
"2016";"04";"ARGELIA";"08062010";34489,00;20900,00;20000,00;"KN"
"2016";"04";"ARGELIA";"08023210";244872,80;43394,00;39996,00;"KN"
"2016";"04";"ARGENTINA";"85183090";6492,30;11,43;34,00;"U"
"2016";"04";"ARGENTINA";"85065090";2340,00;4,12;30,00;"U"
"2016";"04";"ARGENTINA";"49019939";154320,30;29540,57;28325,08;"KN"
"2016";"04";"ARGENTINA";"15091011";113,30;6,06;5,81;"KN"
"2016";"04";"ARGENTINA";"09023090";59,33;22,94;17,64;"KN"
"2016";"04";"ARGENTINA";"48182010";3342,65;1099,99;746,06;"KN"
"2016";"04";"ARGENTINA";"82055100";37241,69;3285,98;2888,39;"KN"
"2016";"04";"ARGENTINA";"17049090";20044,80;6349,74;5498,81;"KN"
"2016";"04";"ARGENTINA";"44152010";14756,00;27055,00;952,00;"U"
"2016";"04";"ARGENTINA";"18063100";1756,06;410,63;355,50;"KN"
"2016";"04";"ARGENTINA";"22085010";177,64;0,51;0,39;"LT"
"2016";"04";"ARGENTINA";"33051000";7236,62;1849,20;1530,00;"KN"
"2016";"04";"ARGENTINA";"84195000";44539,88;2301,00;176,00;"U"
"2016";"04";"ARGENTINA";"28275100";4644,00;781,28;561,18;"KN"
"2016";"04";"ARGENTINA";"25309000";11175,00;6045,00;6000,00;"KN"
"2016";"04";"ARGENTINA";"48171000";233,93;58,42;49,86;"KN"
"2016";"04";"ARGENTINA";"85414000";2900,00;312,00;1,00;"U"
"2016";"04";"ARGENTINA";"85444991";462,72;4,04;3,89;"KN"
"2016";"04";"ARGENTINA";"26140000";95040,00;96192,00;96000,00;"KN"
"2016";"04";"ARGENTINA";"85235900";86,87;0,05;1,00;"U"
"2016";"04";"ARGENTINA";"68042210";23840,00;3731,00;3670,00;"KN"
"2016";"04";"ARGENTINA";"84314990";17931,66;566,31;438,42;"KN"
"2016";"04";"ARGENTINA";"73269000";103386,47;2473,69;2383,31;"KN"
"2016";"04";"ARGENTINA";"84158200";25611,63;2667,00;37,00;"U"
"2016";"04";"ARGENTINA";"38089919";24425,00;4549,36;4400,00;"KN"
"2016";"04";"ARGENTINA";"33041000";960,88;52,42;43,88;"KN"
"2016";"04";"ARGENTINA";"94041000";16503,57;5719,68;4399,76;"KN"
"2016";"04";"ARGENTINA";"58110000";4242,50;1100,00;846,15;"KN"
"2016";"04";"ARGENTINA";"85043100";11064,14;2,00;2,00;"U"
"2016";"04";"ARGENTINA";"15141900";139672,00;91200,00;86400,00;"KN"
"2016";"04";"ARGENTINA";"83099020";37538,07;2433,60;1877,65;"KN"
"2016";"04";"ARGENTINA";"35069120";310633,91;108333,92;102899,00;"KN"
"2016";"04";"ARGENTINA";"28080000";62097,80;241080,00;240000,00;"KN"
"2016";"04";"ARGENTINA";"90158000";55871,97;18,50;2,00;"U"
"2016";"04";"ARGENTINA";"31042000";143739,00;336520,80;331000,00;"KN"
"2016";"04";"ARGENTINA";"70080000";227186,82;79133,26;68304,84;"KN"
"2016";"04";"ARGENTINA";"48114190";98795,15;39033,14;37599,16;"KN"
"2016";"04";"ARGENTINA";"39199030";8929,75;3530,48;3400,58;"KN"
"2016";"04";"ARGENTINA";"21011200";167747,98;48384,00;43008,00;"KN"
"2016";"04";"ARGENTINA";"47031100";142494,04;233995,00;224506,00;"KN"
"2016";"04";"ARGENTINA";"70109050";42663,91;34560,79;32710,79;"KN"
"2016";"04";"ARGENTINA";"73079900";1302,10;3,65;3,02;"KN"
"2016";"04";"ARGENTINA";"29143900";4736,14;258,70;240,00;"KN"
"2016";"04";"ARGENTINA";"33029010";7306,14;892,92;828,00;"KN"
"2016";"04";"ARGENTINA";"84269100";51248,03;3779,50;1,00;"U"
"2016";"04";"ARGENTINA";"84823000";22610,00;243,00;2,00;"U"
"2016";"04";"ARGENTINA";"96032900";1401,96;183,37;1933,00;"U"
"2016";"04";"ARGENTINA";"85159000";5482,00;8,00;3,55;"KN"
"2016";"04";"ARGENTINA";"85076000";1002,66;1,20;2,00;"U"
"2016";"04";"ARGENTINA";"38089119";158729,04;13961,31;10604,00;"KN"
"2016";"04";"ARGENTINA";"36030010";3358,40;500,00;480,00;"KN"
"2016";"04";"ARGENTINA";"28252000";202268,00;25536,00;24500,00;"KN"
"2016";"04";"ARGENTINA";"40170000";160,00;4,00;3,07;"KN"
"2016";"04";"ARGENTINA";"28276020";25710,00;948,60;900,00;"KN"
"2016";"04";"ARGENTINA";"87088099";4372,64;838,06;77,52;"KN"
"2016";"04";"ARGENTINA";"87083020";980,63;508,48;492,24;"KN"
"2016";"04";"ARGENTINA";"70193900";11818,08;5767,00;5708,00;"KN"
"2016";"04";"ARGENTINA";"39263000";33966,00;2404,32;2344,32;"KN"
"2016";"04";"ARGENTINA";"96083000";837,84;3,43;14,00;"U"
"2016";"04";"ARGENTINA";"84705000";22183,95;255,10;172,50;"U"
"2016";"04";"ARGENTINA";"84254900";122340,00;11200,00;4,00;"U"
"2016";"04";"ARGENTINA";"40101900";1915,30;25,50;20,46;"KN"
"2016";"04";"ARGENTINA";"73151100";223,52;0,75;0,58;"KN"
"2016";"04";"ARGENTINA";"32049000";950,50;52,00;50,00;"KN"
"2016";"04";"ARGENTINA";"44123200";27937,70;27000,00;52,07;"MCUB"
"2016";"04";"ARGENTINA";"85361010";2925,00;79,00;60,00;"KN"
"2016";"04";"ARGENTINA";"20089930";6750,00;3105,00;2790,00;"KN"
"2016";"04";"ARGENTINA";"48051900";186147,65;371674,00;371674,00;"KN"
"2016";"04";"ARGENTINA";"32091010";12606,00;3610,80;3352,80;"KN"
"2016";"04";"ARGENTINA";"38160020";2731,23;3038,00;2960,00;"KN"
"2016";"04";"ARGENTINA";"44012220";71100,00;9609,00;9000,00;"KN"
"2016";"04";"ARGENTINA";"76169990";1614,60;1412,68;1324,24;"KN"
"2016";"04";"ARGENTINA";"73261110";2532531,10;2994776,00;2994100,00;"KN"
"2016";"04";"ARGENTINA";"40169390";1572,50;15,78;14,72;"KN"
"2016";"04";"ARGENTINA";"32074090";2012,00;229,00;200,00;"KN"
"2016";"04";"ARGENTINA";"84339000";5647,50;68,70;65,51;"KN"
"2016";"04";"ARGENTINA";"73151200";2209,60;15,30;11,33;"KN"
