"PERIODO";"MES";"PAIS_DESTINO";"ARANCEL";"FOB_ITEM_US$";"PESO_BRUTO_KG";"CANTIDAD_MERCANCIA";"UNIDAD_MEDIDA"
"2016";"02";"ALEMANIA";"85013100";17591,65;344,91;7,00;"U"
"2016";"02";"ALEMANIA";"08112019";144151,93;47813,60;45413,00;"KN"
"2016";"02";"ALEMANIA";"10059010";1933,81;4210,00;3620,90;"KN"
"2016";"02";"ALEMANIA";"12093090";159708,27;186,00;153,63;"KN"
"2016";"02";"ALEMANIA";"84879090";5121,94;19,84;17,48;"KN"
"2016";"02";"ALEMANIA";"82059000";101,31;0,59;0,45;"KN"
"2016";"02";"ALEMANIA";"08083030";83104,00;130592,00;118720,00;"KN"
"2016";"02";"ALEMANIA";"08109069";16200,94;2376,00;1777,50;"KN"
"2016";"02";"ALEMANIA";"08134059";82211,56;5601,90;4159,00;"KN"
"2016";"02";"ALEMANIA";"47032910";4645486,33;9243892,00;9091145,00;"KN"
"2016";"02";"ALEMANIA";"03049943";647571,13;104489,82;92869,64;"KN"
"2016";"02";"ALEMANIA";"39269090";8721,09;1038,85;1011,18;"KN"
"2016";"02";"ALEMANIA";"22042991";1667227,47;2622128,44;2616022,00;"LT"
"2016";"02";"ALEMANIA";"08083090";163155,50;256952,00;225900,00;"KN"
"2016";"02";"ALEMANIA";"68159900";24770,11;21899,00;20000,00;"KN"
"2016";"02";"ALEMANIA";"22042162";146748,87;71609,97;42052,50;"LT"
"2016";"02";"ALEMANIA";"12119050";62529,00;16064,00;16000,00;"KN"
"2016";"02";"ALEMANIA";"90278090";21724,96;108,00;1,00;"U"
"2016";"02";"ALEMANIA";"08093020";781,08;576,00;486,00;"KN"
"2016";"02";"ALEMANIA";"20079921";56666,95;40770,59;38139,00;"KN"
"2016";"02";"ALEMANIA";"08109099";2350,00;404,00;288,00;"KN"
"2016";"02";"ALEMANIA";"85371000";2105,18;2,00;1,90;"KN"
"2016";"02";"ALEMANIA";"85444991";217,64;0,15;0,10;"KN"
"2016";"02";"ALEMANIA";"85043300";3856,18;459,00;1,00;"U"
"2016";"02";"ALEMANIA";"28369100";973786,00;225999,00;220000,00;"KN"
"2016";"02";"ALEMANIA";"84198990";4338,84;54,11;1,00;"U"
"2016";"02";"ALEMANIA";"84213990";703684,86;3800,00;12219,00;"U"
"2016";"02";"ALEMANIA";"22042148";10774,15;3876,78;2205,00;"LT"
"2016";"02";"ALEMANIA";"08023210";121526,82;10720,00;10000,00;"KN"
"2016";"02";"ALEMANIA";"22042166";5430,87;1091,20;513,00;"LT"
"2016";"02";"ALEMANIA";"03049514";36555,00;24600,00;24000,00;"KN"
"2016";"02";"ALEMANIA";"48211010";47,84;0,12;0,12;"KN"
"2016";"02";"ALEMANIA";"48030090";23219,25;18650,00;18650,00;"KN"
"2016";"02";"ALEMANIA";"08133010";81602,00;8410,50;8010,00;"KN"
"2016";"02";"ALEMANIA";"08044019";98934,75;71712,00;63744,00;"KN"
"2016";"02";"ALEMANIA";"12122930";14994,85;25300,00;25000,00;"KN"
"2016";"02";"ALEMANIA";"84131900";1528,80;857,67;3,00;"U"
"2016";"02";"ALEMANIA";"03049959";43821,31;11555,50;10505,00;"KN"
"2016";"02";"ALEMANIA";"87071011";14744,00;589,91;1,00;"U"
"2016";"02";"ALEMANIA";"84841000";2133,79;5,94;5,56;"KN"
"2016";"02";"ALEMANIA";"73089000";40017,15;5840,16;5720,00;"KN"
"2016";"02";"ALEMANIA";"39205900";2000,00;450,00;346,15;"KN"
"2016";"02";"ALEMANIA";"85075000";1582,08;3,90;24,00;"U"
"2016";"02";"ALEMANIA";"08023290";109082,16;10556,50;9820,00;"KN"
"2016";"02";"ALEMANIA";"07108049";24643,00;10600,00;10000,00;"KN"
"2016";"02";"ALEMANIA";"73269000";21209,26;3587,76;3522,81;"KN"
"2016";"02";"ALEMANIA";"44123910";330056,76;636665,00;1236,25;"MCUB"
"2016";"02";"ALEMANIA";"22042169";4014,77;781,20;378,00;"LT"
"2016";"02";"ALEMANIA";"85363090";1594,26;8,32;6,40;"KN"
"2016";"02";"ALEMANIA";"87089100";28092,78;467,82;357,11;"KN"
"2016";"02";"ALEMANIA";"73181500";4500,31;280,31;241,32;"KN"
"2016";"02";"ALEMANIA";"73182400";5288,29;149,32;113,98;"KN"
"2016";"02";"ALEMANIA";"84821010";2984,93;17,59;5,00;"U"
"2016";"02";"ALEMANIA";"84833020";14051,49;261,42;26,00;"U"
"2016";"02";"ALEMANIA";"40092100";36665,52;1006,95;912,47;"KN"
"2016";"02";"ALEMANIA";"08105090";44624,61;6900,00;4725,00;"KN"
"2016";"02";"ALEMANIA";"22042153";21144,48;11012,10;6930,00;"LT"
"2016";"02";"ALEMANIA";"90229010";120000,00;882,61;876,00;"KN"
"2016";"02";"ALEMANIA";"85016300";494185,00;5800,00;1,00;"U"
"2016";"02";"ALEMANIA";"84369900";363,09;203,69;156,69;"KN"
"2016";"02";"ALEMANIA";"07123920";262450,04;19361,00;18888,00;"KN"
"2016";"02";"ALEMANIA";"03048200";34808,09;6919,00;6290,00;"KN"
"2016";"02";"ALEMANIA";"00250100";14150,00;0,00;0,00;"KN"
"2016";"02";"ALEMANIA";"85234920";67,04;0,27;1,00;"U"
"2016";"02";"ALEMANIA";"84791000";35752,08;18000,00;1,00;"U"
"2016";"02";"ALEMANIA";"08092919";24305,95;4836,00;4200,00;"KN"
"2016";"02";"ALEMANIA";"07131010";579,51;605,00;561,00;"KN"
"2016";"02";"ALEMANIA";"08061099";38337,50;22105,00;18495,00;"KN"
"2016";"02";"ALEMANIA";"26030000";19507101,62;17699270,00;17699270,00;"KN"
"2016";"02";"ALEMANIA";"22042999";72000,00;120000,00;120000,00;"LT"
"2016";"02";"ALEMANIA";"84212300";9266,24;120,05;91,93;"U"
"2016";"02";"ALEMANIA";"73181600";2315,86;120,03;91,63;"KN"
"2016";"02";"ALEMANIA";"73079100";4972,02;86,46;74,28;"KN"
"2016";"02";"ALEMANIA";"84819000";2045,68;581,63;444,00;"KN"
"2016";"02";"ALEMANIA";"85369013";48,02;0,12;0,09;"KN"
"2016";"02";"ALEMANIA";"12119072";94323,61;21105,00;21000,00;"KN"
"2016";"02";"ALEMANIA";"90189090";45364,31;165,76;15,00;"U"
"2016";"02";"ALEMANIA";"22042992";756502,40;851034,00;850878,00;"LT"
"2016";"02";"ALEMANIA";"22042168";429477,88;206340,41;121167,00;"LT"
"2016";"02";"ALEMANIA";"22042156";8896,37;2464,56;1260,00;"LT"
"2016";"02";"ALEMANIA";"84082090";812,19;455,64;1,00;"U"
"2016";"02";"ALEMANIA";"90303300";3638,93;11,50;1,00;"U"
"2016";"02";"ALEMANIA";"15180000";10894,65;20610,00;20610,00;"KN"
"2016";"02";"ALEMANIA";"02072710";320565,34;92823,40;87677,00;"KN"
"2016";"02";"ALEMANIA";"28257010";2889592,94;286050,80;276640,00;"KN"
"2016";"02";"ALEMANIA";"84186920";8527,25;34,03;26,17;"KN"
"2016";"02";"ALEMANIA";"12119089";128854,92;36352,80;36000,00;"KN"
"2016";"02";"ALEMANIA";"44111400";101385,04;143200,00;137143,00;"KN"
"2016";"02";"ALEMANIA";"85299000";48,16;0,12;0,12;"KN"
"2016";"02";"ALEMANIA";"85437090";2166,56;40,29;2,00;"U"
"2016";"02";"ALEMANIA";"85279900";8812,40;21,60;4,00;"U"
"2016";"02";"ALEMANIA";"84779000";54,31;1,60;1,50;"KN"
"2016";"02";"ALEMANIA";"03031320";187685,46;62983,88;58337,00;"KN"
"2016";"02";"ALEMANIA";"03031310";930633,75;308285,44;284189,05;"KN"
"2016";"02";"ALEMANIA";"44081010";514,15;197,22;197,22;"KN"
"2016";"02";"ALEMANIA";"44089020";1290,69;318,27;318,27;"KN"
"2016";"02";"ALEMANIA";"82089000";40796,73;212,82;163,70;"KN"
"2016";"02";"ALEMANIA";"08093010";103422,41;120211,00;101912,00;"KN"
"2016";"02";"ALEMANIA";"84314990";379111,08;22501,36;9155,90;"KN"
"2016";"02";"ALEMANIA";"85153990";71011,18;3100,00;19,00;"U"
"2016";"02";"ALEMANIA";"84671190";38294,08;822,00;91,00;"U"
"2016";"02";"ALEMANIA";"22042164";77369,54;31977,90;17401,50;"LT"
"2016";"02";"ALEMANIA";"22042142";241415,75;111014,60;65772,00;"LT"
"2016";"02";"ALEMANIA";"08094019";35197,85;29757,20;26382,60;"KN"
"2016";"02";"ALEMANIA";"22042161";742206,46;325641,71;188230,50;"LT"
"2016";"02";"ALEMANIA";"22042141";153896,65;60407,72;35176,50;"LT"
"2016";"02";"ALEMANIA";"47032100";106100,70;206856,00;200124,00;"KN"
"2016";"02";"ALEMANIA";"40169990";541,90;3,35;3,13;"KN"
"2016";"02";"ALEMANIA";"28480010";129023,08;16600,00;14400,00;"KN"
"2016";"02";"ALEMANIA";"02044300";46506,38;6855,96;6479,00;"KN"
"2016";"02";"ALEMANIA";"08112029";430060,82;144646,80;136674,00;"KN"
"2016";"02";"ALEMANIA";"39262000";389,64;0,96;0,96;"KN"
"2016";"02";"ALEMANIA";"85444200";1949,90;23,96;18,43;"KN"
"2016";"02";"ALEMANIA";"85285111";4431,23;62,28;2,00;"U"
"2016";"02";"ALEMANIA";"84818099";72121,97;901,15;688,65;"KN"
"2016";"02";"ALEMANIA";"22042149";18590,00;3627,32;1863,00;"LT"
"2016";"02";"ALEMANIA";"04090090";371354,99;132542,50;126101,50;"KN"
"2016";"02";"ALEMANIA";"84136000";2571,37;9,89;3,00;"U"
"2016";"02";"ALEMANIA";"08132090";846045,58;288572,96;273400,00;"KN"
"2016";"02";"ALEMANIA";"76169990";37275,42;3943,70;400,07;"KN"
"2016";"02";"ALEMANIA";"85291000";7830,03;73,17;55,17;"KN"
"2016";"02";"ALEMANIA";"03048120";4180148,12;812873,85;745758,15;"KN"
"2016";"02";"ALEMANIA";"22042165";8300,84;2148,70;1170,00;"LT"
"2016";"02";"ALEMANIA";"13021910";64714,34;5470,00;5064,60;"KN"
"2016";"02";"ALEMANIA";"08119019";51733,00;23913,00;23000,00;"KN"
"2016";"02";"ALEMANIA";"12119020";29332,76;7324,00;7145,00;"KN"
"2016";"02";"ALEMANIA";"03031390";93869,40;23361,81;22005,00;"KN"
"2016";"02";"ALEMANIA";"03049944";90033,86;23470,00;23010,00;"KN"
"2016";"02";"ALEMANIA";"82055900";255,82;23,27;21,77;"KN"
"2016";"02";"ALEMANIA";"20098990";16250,00;550,00;500,00;"KN"
"2016";"02";"ALEMANIA";"84678900";9707,53;78,00;1,00;"U"
"2016";"02";"ALEMANIA";"85366900";1929,46;10,28;7,90;"KN"
"2016";"02";"ALEMANIA";"90119000";1868,14;0,27;0,27;"KN"
"2016";"02";"ALEMANIA";"02072790";178672,47;114178,78;108000,00;"KN"
"2016";"02";"ALEMANIA";"71171910";1542,54;9,00;8,00;"KN"
"2016";"02";"ALEMANIA";"73121090";400,23;54,00;50,00;"KN"
"2016";"02";"ALEMANIA";"85044000";1954,19;26,91;13,00;"U"
"2016";"02";"ALEMANIA";"85269200";29320,56;72,19;12,00;"U"
"2016";"02";"ALEMANIA";"22042199";17020,21;1679,00;900,00;"LT"
"2016";"02";"ALEMANIA";"22042170";60986,04;32689,44;20014,50;"LT"
"2016";"02";"ALEMANIA";"87032319";4700,00;2150,00;2,00;"U"
"2016";"02";"ALEMANIA";"44089090";36604,39;13005,96;13005,96;"KN"
"2016";"02";"ALEMANIA";"90181900";20198,44;222,99;6,00;"U"
"2016";"02";"ALEMANIA";"84715000";15014,22;153,01;9,00;"U"
"2016";"02";"ALEMANIA";"02032930";618136,48;177872,03;163450,00;"KN"
"2016";"02";"ALEMANIA";"85011000";5431,24;58,00;16,50;"U"
"2016";"02";"ALEMANIA";"44152010";286,77;396,00;22,00;"U"
"2016";"02";"ALEMANIA";"12119082";73391,39;20130,00;20000,00;"KN"
"2016";"02";"ALEMANIA";"90181300";6945,26;36,23;1,00;"U"
"2016";"02";"ALEMANIA";"90229090";65538,58;528,82;430,02;"KN"
"2016";"02";"ALEMANIA";"16055300";224980,00;74440,00;71090,00;"KN"
"2016";"02";"ALEMANIA";"08061019";42775,39;35247,50;29612,50;"KN"
"2016";"02";"ALEMANIA";"08104029";201303,22;40351,00;31047,50;"KN"
"2016";"02";"ALEMANIA";"90189080";43509,17;112,01;35,00;"U"
"2016";"02";"ALEMANIA";"05100000";43580,77;21229,49;20013,57;"KN"
"2016";"02";"ALEMANIA";"84229000";10849,74;63,98;49,21;"KN"
"2016";"02";"ALEMANIA";"27101940";2478,50;1854,00;1801,00;"KN"
"2016";"02";"ALEMANIA";"82060000";933,10;70,00;50,00;"KN"
"2016";"02";"ALEMANIA";"02071411";2916455,56;1159150,31;1095129,90;"KN"
"2016";"02";"ALEMANIA";"74130000";42105,96;1257,50;517,00;"KN"
"2016";"02";"ALEMANIA";"08061079";139109,32;137730,00;115170,00;"KN"
"2016";"02";"ANDORRA";"03047413";47109,00;23400,00;18240,00;"KN"
"2016";"02";"ANGOLA";"02072790";72041,30;125744,74;119990,00;"KN"
"2016";"02";"ANGOLA";"02064990";28806,40;50773,96;47984,36;"KN"
"2016";"02";"ANGOLA";"22042168";25840,92;15597,00;9693,00;"LT"
"2016";"02";"ANGOLA";"02032200";34800,63;25338,40;23994,55;"KN"
"2016";"02";"ANTIGUA Y BBUDA";"44123910";25909,04;26640,00;42,78;"MCUB"
"2016";"02";"ANTIGUA Y BBUDA";"83024100";3639,00;14,80;14,60;"KN"
"2016";"02";"ANTILLAS NEERLANDESA";"22042142";3834,00;2058,00;1323,00;"LT"
"2016";"02";"ANTILLAS NEERLANDESA";"22042168";16080,00;6873,71;4320,00;"LT"
"2016";"02";"ANTILLAS NEERLANDESA";"00259900";22611,00;0,00;0,00;"KN"
"2016";"02";"ANTILLAS NEERLANDESA";"22042148";16143,00;7174,44;4509,00;"LT"
"2016";"02";"ANTILLAS NEERLANDESA";"20079999";1993,92;2291,94;2144,00;"KN"
"2016";"02";"ANTILLAS NEERLANDESA";"22042162";2520,00;1176,00;756,00;"LT"
"2016";"02";"ANTILLAS NEERLANDESA";"20079911";1218,56;1032,92;952,00;"KN"
"2016";"02";"ANTILLAS NEERLANDESA";"20097929";9323,16;7677,48;7063,00;"KN"
"2016";"02";"ANTILLAS NEERLANDESA";"22042170";7320,00;3324,03;2106,00;"LT"
"2016";"02";"ARABIA SAUDITA";"08083090";116733,20;112080,00;100320,00;"KN"
"2016";"02";"ARABIA SAUDITA";"08094019";88200,00;66240,00;59040,00;"KN"
"2016";"02";"ARABIA SAUDITA";"38089299";29770,80;5040,00;4676,00;"KN"
"2016";"02";"ARABIA SAUDITA";"08081029";39466,16;50826,88;45772,80;"KN"
"2016";"02";"ARABIA SAUDITA";"13023910";4563,50;763,00;700,00;"KN"
"2016";"02";"ARABIA SAUDITA";"85258030";3342,83;18,50;7,00;"U"
"2016";"02";"ARABIA SAUDITA";"08104029";69053,40;12899,00;9360,00;"KN"
"2016";"02";"ARABIA SAUDITA";"08083070";13440,00;22400,00;20160,00;"KN"
"2016";"02";"ARABIA SAUDITA";"85044000";4663,10;47,57;18,00;"U"
"2016";"02";"ARABIA SAUDITA";"85414000";2255,60;21,14;8,00;"U"
"2016";"02";"ARABIA SAUDITA";"85176210";13639,74;23,79;9,00;"U"
"2016";"02";"ARABIA SAUDITA";"00259900";58,55;0,00;0,00;"KN"
"2016";"02";"ARABIA SAUDITA";"08083060";1571499,58;1258507,20;1136924,00;"KN"
"2016";"02";"ARABIA SAUDITA";"08062090";33873,00;11550,00;11000,00;"KN"
"2016";"02";"ARABIA SAUDITA";"08111090";143439,00;65184,00;60480,00;"KN"
"2016";"02";"ARABIA SAUDITA";"08061039";160192,80;121296,00;105216,00;"KN"
"2016";"02";"ARGELIA";"00259900";1130,86;0,00;0,00;"KN"
"2016";"02";"ARGENTINA";"68052000";9977,21;1155,29;1089,95;"KN"
"2016";"02";"ARGENTINA";"84242000";4816,00;1034,16;350,00;"U"
"2016";"02";"ARGENTINA";"84833020";654,47;29,62;8,00;"U"
"2016";"02";"ARGENTINA";"73181600";22934,39;1213,89;1146,72;"KN"
"2016";"02";"ARGENTINA";"39172100";323182,13;116619,95;116619,95;"KN"
"2016";"02";"ARGENTINA";"87084030";1737426,06;145499,00;144678,00;"KN"
"2016";"02";"ARGENTINA";"44151090";191767,34;161729,00;123000,00;"U"
"2016";"02";"ARGENTINA";"33049990";132606,67;59595,04;48122,40;"KN"
"2016";"02";"ARGENTINA";"70109020";624318,55;892533,10;830703,10;"KN"
"2016";"02";"ARGENTINA";"84212100";3793,05;323,43;710,00;"U"
"2016";"02";"ARGENTINA";"74031100";1488183,27;299146,00;298989,00;"KN"
"2016";"02";"ARGENTINA";"44160010";332155,30;30311,00;29784,00;"KN"
"2016";"02";"ARGENTINA";"48191010";447061,35;374676,00;368800,00;"KN"
"2016";"02";"ARGENTINA";"84223010";54672,20;573,00;3,00;"U"
"2016";"02";"ARGENTINA";"14019000";28500,00;19000,00;19000,00;"KN"
"2016";"02";"ARGENTINA";"84248110";23825,77;8537,40;1,00;"U"
"2016";"02";"ARGENTINA";"87032291";6869,49;1050,00;1,00;"U"
"2016";"02";"ARGENTINA";"84195000";814,80;10,76;10,00;"U"
"2016";"02";"ARGENTINA";"16041913";55890,00;25875,00;21114,00;"KN"
"2016";"02";"ARGENTINA";"34013000";504,00;45,10;43,35;"KN"
"2016";"02";"ARGENTINA";"76151000";54,00;3,60;3,60;"KN"
"2016";"02";"ARGENTINA";"73084000";30996,14;22874,20;22754,20;"KN"
"2016";"02";"ARGENTINA";"84509000";342472,40;63465,16;61876,66;"KN"
"2016";"02";"ARGENTINA";"82032000";7579,10;277,14;224,74;"KN"
"2016";"02";"ARGENTINA";"73158910";480,00;16,70;15,40;"KN"
"2016";"02";"ARGENTINA";"44119220";23456,40;26116,00;25730,00;"KN"
"2016";"02";"ARGENTINA";"29309099";143370,00;16254,00;15400,00;"KN"
"2016";"02";"ARGENTINA";"84821010";3909,41;14,04;42,00;"U"
"2016";"02";"ARGENTINA";"83071000";207,87;2,03;1,56;"KN"
"2016";"02";"ARGENTINA";"28112200";2924,81;340,00;320,00;"KN"
"2016";"02";"ARGENTINA";"92012000";4968,00;2400,00;193,00;"U"
"2016";"02";"ARGENTINA";"84679200";913,07;79,72;75,00;"KN"
"2016";"02";"ARGENTINA";"84749010";86419,27;27275,00;25924,99;"KN"
"2016";"02";"ARGENTINA";"21032010";224867,40;221557,68;195240,00;"KN"
"2016";"02";"ARGENTINA";"84189900";120736,92;25093,21;23075,14;"KN"
"2016";"02";"ARGENTINA";"08051000";100652,80;122034,40;113382,40;"KN"
"2016";"02";"ARGENTINA";"29182900";5202,00;1689,35;1582,59;"KN"
"2016";"02";"ARGENTINA";"70072900";340921,31;517810,57;26054,27;"MT2"
"2016";"02";"ARGENTINA";"84213990";128211,15;6668,25;228,00;"U"
"2016";"02";"ARGENTINA";"73072100";3504,70;127,62;123,16;"KN"
"2016";"02";"ARGENTINA";"35069110";23398,80;9910,04;7920,00;"KN"
"2016";"02";"ARGENTINA";"39131090";139750,00;7240,00;7000,00;"KN"
"2016";"02";"ARGENTINA";"12119099";78267,75;18033,00;17388,00;"KN"
"2016";"02";"ARGENTINA";"20094900";50724,00;19800,00;19080,00;"KN"
"2016";"02";"ARGENTINA";"09024000";121,59;87,50;82,93;"KN"
"2016";"02";"ARGENTINA";"18069000";17180,64;6225,48;5544,65;"KN"
"2016";"02";"ARGENTINA";"22085010";177,64;18,65;18,00;"LT"
"2016";"02";"ARGENTINA";"94049020";680,33;273,74;263,68;"KN"
"2016";"02";"ARGENTINA";"39232110";12199,19;1423,12;1327,30;"KN"
"2016";"02";"ARGENTINA";"84145900";38486,28;1087,84;6249,00;"U"
"2016";"02";"ARGENTINA";"73259900";3053,69;40,07;30,82;"KN"
"2016";"02";"ARGENTINA";"09042219";63750,00;25120,00;25000,00;"KN"
"2016";"02";"ARGENTINA";"32129010";2452,00;225,50;200,00;"KN"
"2016";"02";"ARGENTINA";"39201010";45806,11;19764,97;19085,88;"KN"
"2016";"02";"ARGENTINA";"33049940";37456,97;5467,62;2013,00;"KN"
"2016";"02";"ARGENTINA";"20098990";27378,77;4158,10;3893,50;"KN"
"2016";"02";"ARGENTINA";"21069090";182657,14;79839,48;73685,65;"KN"
"2016";"02";"ARGENTINA";"76072010";921,05;105,42;101,22;"KN"
"2016";"02";"ARGENTINA";"48204000";308,25;54,47;50,83;"KN"
"2016";"02";"ARGENTINA";"48171000";38,22;15,96;15,27;"KN"
"2016";"02";"ARGENTINA";"15042090";103400,70;68420,00;63570,00;"KN"
"2016";"02";"ARGENTINA";"08105090";111426,20;118289,80;107990,00;"KN"
"2016";"02";"ARGENTINA";"82055100";30301,78;3525,51;3145,48;"KN"
"2016";"02";"ARGENTINA";"85059090";851,97;1,25;0,95;"KN"
"2016";"02";"ARGENTINA";"82071990";98623,20;768,20;663,10;"KN"
"2016";"02";"ARGENTINA";"73079100";3822,78;42,72;41,47;"KN"
"2016";"02";"ARGENTINA";"03048120";388532,60;62563,55;57786,06;"KN"
"2016";"02";"ARGENTINA";"19041000";97370,64;40643,52;31282,56;"KN"
"2016";"02";"ARGENTINA";"40040000";46090,00;100200,00;100000,00;"KN"
"2016";"02";"ARGENTINA";"38220000";11800,00;166,00;132,75;"KN"
"2016";"02";"ARGENTINA";"08094019";223362,72;239330,24;218340,00;"KN"
"2016";"02";"ARGENTINA";"47032100";615680,19;1131116,00;1074767,00;"KN"
"2016";"02";"ARGENTINA";"73182400";4199,21;67,11;45,62;"KN"
"2016";"02";"ARGENTINA";"48109210";1343130,52;1139636,00;1105708,00;"KN"
"2016";"02";"ARGENTINA";"84198920";2616,86;75,02;12,00;"U"
"2016";"02";"ARGENTINA";"08055010";116108,50;133014,60;124908,40;"KN"
"2016";"02";"ARGENTINA";"70109050";148156,19;91498,00;86568,00;"KN"
"2016";"02";"ARGENTINA";"85021310";117301,06;5720,00;1,00;"U"
"2016";"02";"ARGENTINA";"76020000";398942,46;321276,00;320599,50;"KN"
"2016";"02";"ARGENTINA";"90322000";117871,84;2197,57;5685,00;"U"
"2016";"02";"ARGENTINA";"00259900";9073349,29;0,00;0,00;"KN"
"2016";"02";"ARGENTINA";"48051900";285539,85;553682,00;553682,00;"KN"
"2016";"02";"ARGENTINA";"54072000";82391,40;26838,10;26223,80;"KN"
"2016";"02";"ARGENTINA";"73089000";107942,75;29075,50;26539,50;"KN"
"2016";"02";"ARGENTINA";"03054190";16676,76;1529,00;1389,73;"KN"
"2016";"02";"ARGENTINA";"87083020";16933,73;268,00;268,00;"KN"
"2016";"02";"ARGENTINA";"84219100";1859,40;60,00;40,00;"KN"
"2016";"02";"ARGENTINA";"11029000";18150,00;27270,00;27000,00;"KN"
"2016";"02";"ARGENTINA";"73209000";100,00;20,00;17,00;"KN"
"2016";"02";"ARGENTINA";"73144900";79774,60;53744,68;41342,06;"KN"
"2016";"02";"ARGENTINA";"42050000";213,20;106,62;101,50;"KN"
"2016";"02";"ARGENTINA";"42023100";511,00;255,54;249,50;"KN"
"2016";"02";"ARGENTINA";"96159000";12,00;6,00;5,10;"KN"
"2016";"02";"ARGENTINA";"39269030";7850,00;46,94;46,94;"KN"
"2016";"02";"ARGENTINA";"85176290";8373,41;8,00;2,00;"U"
"2016";"02";"ARGENTINA";"39173310";12473,76;2976,48;2976,48;"KN"
"2016";"02";"ARGENTINA";"85030010";805,51;2,73;2,10;"KN"
"2016";"02";"ARGENTINA";"38123000";43610,00;2500,00;2400,00;"KN"
"2016";"02";"ARGENTINA";"08112029";63000,00;24145,00;22500,00;"KN"
"2016";"02";"ARGENTINA";"44123200";20046,95;27000,00;52,07;"MCUB"
"2016";"02";"ARGENTINA";"22042162";644,40;229,50;135,00;"LT"
"2016";"02";"ARGENTINA";"84221100";1544,00;43,19;1,00;"U"
"2016";"02";"ARGENTINA";"60053310";10836,00;2528,00;2520,00;"KN"
"2016";"02";"ARGENTINA";"35061000";91895,26;17522,56;14875,68;"KN"
"2016";"02";"ARGENTINA";"84841000";839,94;7,19;5,53;"KN"
"2016";"02";"ARGENTINA";"44050000";3699,59;716,00;660,00;"KN"
"2016";"02";"ARGENTINA";"28252000";130943,50;16416,00;15750,00;"KN"
"2016";"02";"ARGENTINA";"85362000";13925,16;183,00;153,81;"KN"
"2016";"02";"ARGENTINA";"73071100";295,83;25,33;19,48;"KN"
"2016";"02";"ARGENTINA";"64061000";35805,00;1227,07;1165,71;"KN"
"2016";"02";"ARGENTINA";"84148010";10502,88;119,30;2,00;"U"
"2016";"02";"ARGENTINA";"28421000";2854,39;1320,00;1300,00;"KN"
"2016";"02";"ARGENTINA";"40169390";11508,64;417,90;377,48;"KN"
"2016";"02";"ARGENTINA";"00250100";59762,97;0,00;0,00;"KN"
"2016";"02";"ARGENTINA";"39031100";219148,00;165984,00;159600,00;"KN"
"2016";"02";"ARGENTINA";"84314990";198759,75;2619,36;2492,66;"KN"
"2016";"02";"ARGENTINA";"60019100";30685,00;3663,40;3610,00;"KN"
"2016";"02";"ARGENTINA";"08093020";1259,30;980,00;882,00;"KN"
"2016";"02";"ARGENTINA";"85372090";9513,00;181,33;170,00;"KN"
"2016";"02";"ARGENTINA";"29181400";80000,00;102800,00;100000,00;"KN"
"2016";"02";"ARGENTINA";"12119019";26850,00;15060,00;15000,00;"KN"
"2016";"02";"ARGENTINA";"28255000";36017,85;8129,06;8000,00;"KN"
"2016";"02";"ARGENTINA";"39231090";215320,00;49813,22;48087,62;"KN"
"2016";"02";"ARGENTINA";"23032010";195767,00;568900,00;565400,00;"KN"
"2016";"02";"ARGENTINA";"85113000";2721,98;84,39;182,00;"U"
