"PERIODO";"MES";"PAIS_DESTINO";"ARANCEL";"FOB_ITEM_US$";"PESO_BRUTO_KG";"CANTIDAD_MERCANCIA";"UNIDAD_MEDIDA"
"2016";"01";"ALEMANIA";"84314990";21364,97;790,00;607,69;"KN"
"2016";"01";"ALEMANIA";"85439000";10644,36;79,11;60,85;"KN"
"2016";"01";"ALEMANIA";"90229090";53073,77;301,68;232,34;"KN"
"2016";"01";"ALEMANIA";"85363010";87412,00;102,00;102,00;"KN"
"2016";"01";"ALEMANIA";"82089000";92465,09;626,00;481,53;"KN"
"2016";"01";"ALEMANIA";"08119050";122,57;795,30;750,00;"KN"
"2016";"01";"ALEMANIA";"22042163";270840,83;117718,97;68406,53;"LT"
"2016";"01";"ALEMANIA";"00259900";850697,46;0,00;0,00;"KN"
"2016";"01";"ALEMANIA";"03049944";93855,85;23121,00;22020,00;"KN"
"2016";"01";"ALEMANIA";"22042155";1146,96;407,00;247,50;"LT"
"2016";"01";"ALEMANIA";"02064990";18636,96;10564,09;10028,09;"KN"
"2016";"01";"ALEMANIA";"03049943";1348178,61;153602,68;134221,25;"KN"
"2016";"01";"ALEMANIA";"22042992";541515,27;636666,00;635520,00;"LT"
"2016";"01";"ALEMANIA";"08103000";10588,00;3100,00;2268,00;"KN"
"2016";"01";"ALEMANIA";"90329000";2094,17;112,00;85,00;"KN"
"2016";"01";"ALEMANIA";"12119069";24000,83;3036,00;3000,00;"KN"
"2016";"01";"ALEMANIA";"28332500";35574,00;24450,00;24000,00;"KN"
"2016";"01";"ALEMANIA";"85372090";17500,00;564,00;200,00;"KN"
"2016";"01";"ALEMANIA";"90268000";18088,73;70,07;1,00;"U"
"2016";"01";"ALEMANIA";"22042167";3635,17;2111,01;1242,00;"LT"
"2016";"01";"ALEMANIA";"03049959";24517,45;6501,00;5910,00;"KN"
"2016";"01";"ALEMANIA";"15159019";139049,75;4130,00;3800,00;"KN"
"2016";"01";"ALEMANIA";"08093020";3668,52;1199,10;998,40;"KN"
"2016";"01";"ALEMANIA";"22042165";647,57;78,46;45,00;"LT"
"2016";"01";"ALEMANIA";"73043100";245,27;2,02;1,55;"KN"
"2016";"01";"ALEMANIA";"39231010";4131,00;559,00;559,00;"KN"
"2016";"01";"ALEMANIA";"05100000";94534,00;4577,00;4297,00;"KN"
"2016";"01";"ALEMANIA";"85287290";100,00;30,60;2,00;"U"
"2016";"01";"ALEMANIA";"47032910";4390111,32;8230121,00;8113381,00;"KN"
"2016";"01";"ALEMANIA";"12119072";38061,11;5062,50;5000,00;"KN"
"2016";"01";"ALEMANIA";"08133010";80063,93;8291,66;7616,40;"KN"
"2016";"01";"ALEMANIA";"73269000";60083,20;436,08;335,44;"KN"
"2016";"01";"ALEMANIA";"84186920";4537,51;32,93;25,33;"KN"
"2016";"01";"ALEMANIA";"08023210";1187711,94;96282,00;89440,00;"KN"
"2016";"01";"ALEMANIA";"16052911";234000,00;19500,00;18000,00;"KN"
"2016";"01";"ALEMANIA";"85365000";2978,82;42,51;41,30;"KN"
"2016";"01";"ALEMANIA";"90314990";40603,04;203,50;3,00;"U"
"2016";"01";"ALEMANIA";"90223000";157774,03;1005,28;4,00;"U"
"2016";"01";"ALEMANIA";"12119091";10035,80;469,25;425,85;"KN"
"2016";"01";"ALEMANIA";"90181300";13363,18;95,92;4,00;"U"
"2016";"01";"ALEMANIA";"08112029";236285,95;71126,00;67100,00;"KN"
"2016";"01";"ALEMANIA";"40091100";709,00;660,00;660,00;"KN"
"2016";"01";"ALEMANIA";"44123910";412691,44;803714,00;1554,66;"MCUB"
"2016";"01";"ALEMANIA";"08109099";8724,95;2645,00;1924,00;"KN"
"2016";"01";"ALEMANIA";"90230000";5748,18;82,03;79,70;"KN"
"2016";"01";"ALEMANIA";"08119090";113204,36;12408,70;10805,00;"KN"
"2016";"01";"ALEMANIA";"16055300";54354,00;22699,00;21000,00;"KN"
"2016";"01";"ALEMANIA";"22042164";116396,06;80128,82;45454,50;"LT"
"2016";"01";"ALEMANIA";"73072200";1114,00;1040,00;800,00;"KN"
"2016";"01";"ALEMANIA";"22042153";18798,16;9441,30;5940,00;"LT"
"2016";"01";"ALEMANIA";"44012290";22681,37;4204,00;3700,00;"KN"
"2016";"01";"ALEMANIA";"08062090";14104,80;4200,00;4000,00;"KN"
"2016";"01";"ALEMANIA";"08109069";64807,26;12004,00;8589,00;"KN"
"2016";"01";"ALEMANIA";"08104029";1526961,64;341194,44;252950,50;"KN"
"2016";"01";"ALEMANIA";"08134051";16574,88;630,11;402,40;"KN"
"2016";"01";"ALEMANIA";"08061019";17625,00;9750,00;8250,00;"KN"
"2016";"01";"ALEMANIA";"08061099";13218,75;7312,50;6187,50;"KN"
"2016";"01";"ALEMANIA";"84099990";1600,00;68,00;52,30;"KN"
"2016";"01";"ALEMANIA";"08091000";3911,00;1243,20;1008,00;"KN"
"2016";"01";"ALEMANIA";"08093010";11391,06;5598,00;4876,80;"KN"
"2016";"01";"ALEMANIA";"07123920";166100,00;12180,00;12000,00;"KN"
"2016";"01";"ALEMANIA";"84213990";828,20;3,36;2,00;"U"
"2016";"01";"ALEMANIA";"84719090";7362,22;38,25;16,53;"U"
"2016";"01";"ALEMANIA";"03049514";71314,00;49200,00;48000,00;"KN"
"2016";"01";"ALEMANIA";"90181200";12672,32;91,30;4,00;"U"
"2016";"01";"ALEMANIA";"22042148";235304,62;166404,52;104094,00;"LT"
"2016";"01";"ALEMANIA";"84713000";7705,03;25,13;3,00;"U"
"2016";"01";"ALEMANIA";"84799000";60157,44;9535,00;7334,61;"KN"
"2016";"01";"ALEMANIA";"12119082";454191,52;141240,00;140000,00;"KN"
"2016";"01";"ALEMANIA";"90181900";38429,04;214,93;7,00;"U"
"2016";"01";"ALEMANIA";"87033291";22800,00;1980,00;1,00;"U"
"2016";"01";"ALEMANIA";"22042162";241674,57;193565,63;101650,50;"LT"
"2016";"01";"ALEMANIA";"85369090";4401,59;71,76;55,20;"KN"
"2016";"01";"ALEMANIA";"85444991";9836,00;5000,00;3846,00;"KN"
"2016";"01";"ALEMANIA";"22042991";1098672,95;1966867,12;1963525,00;"LT"
"2016";"01";"ALEMANIA";"08104021";209967,00;42048,00;30600,00;"KN"
"2016";"01";"ALEMANIA";"03048120";2355176,84;424754,55;388217,93;"KN"
"2016";"01";"ALEMANIA";"22042156";47285,53;18349,90;8482,50;"LT"
"2016";"01";"ALEMANIA";"22042131";2937,27;1025,80;630,00;"LT"
"2016";"01";"ALEMANIA";"44111400";141634,24;174098,00;166260,00;"KN"
"2016";"01";"ALEMANIA";"08094019";14718,66;8392,00;7560,00;"KN"
"2016";"01";"ALEMANIA";"85321000";10280,39;331,00;159,00;"KN"
"2016";"01";"ALEMANIA";"39269090";2136,72;17,55;13,50;"KN"
"2016";"01";"ALEMANIA";"39202010";126872,09;23954,00;21805,06;"KN"
"2016";"01";"ALEMANIA";"85285111";7243,68;35,63;3,00;"U"
"2016";"01";"ALEMANIA";"15159029";8346,76;1440,00;596,00;"KN"
"2016";"01";"ALEMANIA";"04090090";64601,55;22433,00;21295,00;"KN"
"2016";"01";"ALEMANIA";"84254200";14184,84;102,95;1,00;"U"
"2016";"01";"ALEMANIA";"90279000";11977,39;73,97;56,90;"KN"
"2016";"01";"ALEMANIA";"28100020";94773,00;170500,00;170000,00;"KN"
"2016";"01";"ALEMANIA";"28480010";260794,70;33200,00;28800,00;"KN"
"2016";"01";"ALEMANIA";"02072710";82956,38;22881,60;21600,00;"KN"
"2016";"01";"ALEMANIA";"03044500";5200,20;578,00;540,00;"KN"
"2016";"01";"ALEMANIA";"74031100";2041892,53;448102,00;447680,00;"KN"
"2016";"01";"ALEMANIA";"22042169";5306,84;1971,66;1067,39;"LT"
"2016";"01";"ALEMANIA";"90278090";11770,00;14,60;1,00;"U"
"2016";"01";"ALEMANIA";"28369100";796734,00;184826,00;180000,00;"KN"
"2016";"01";"ALEMANIA";"84818099";3068,00;1300,00;1000,00;"KN"
"2016";"01";"ALEMANIA";"73072100";115,00;95,00;73,00;"KN"
"2016";"01";"ALEMANIA";"86090000";2000,00;3600,00;1,00;"U"
"2016";"01";"ALEMANIA";"90189080";95122,11;81,33;72,00;"U"
"2016";"01";"ALEMANIA";"08092919";519544,43;77252,70;64913,50;"KN"
"2016";"01";"ALEMANIA";"08023290";657672,60;64226,00;59720,00;"KN"
"2016";"01";"ALEMANIA";"07123990";76583,00;6120,00;6000,00;"KN"
"2016";"01";"ALEMANIA";"85371000";6567,17;81,90;79,92;"KN"
"2016";"01";"ALEMANIA";"22042161";630125,84;278850,06;166337,00;"LT"
"2016";"01";"ALEMANIA";"03031310";515291,45;162735,47;149840,11;"KN"
"2016";"01";"ALEMANIA";"12119020";60345,06;15000,00;14520,00;"KN"
"2016";"01";"ALEMANIA";"07123120";332320,00;24060,00;24000,00;"KN"
"2016";"01";"ALEMANIA";"22042999";14400,00;48000,00;48000,00;"LT"
"2016";"01";"ALEMANIA";"85235200";12860,37;51,81;7,00;"U"
"2016";"01";"ALEMANIA";"14049020";1679,29;341,00;276,00;"KN"
"2016";"01";"ALEMANIA";"85235100";2350,00;1,00;2,00;"U"
"2016";"01";"ALEMANIA";"08134099";41672,80;12729,00;12624,00;"KN"
"2016";"01";"ALEMANIA";"70132800";10811,11;975,00;975,00;"KN"
"2016";"01";"ALEMANIA";"84834011";28098,00;208,00;168,00;"U"
"2016";"01";"ALEMANIA";"44209000";9673,00;190,00;129,00;"KN"
"2016";"01";"ALEMANIA";"40169990";4281,43;188,16;179,30;"KN"
"2016";"01";"ALEMANIA";"84879090";26236,63;1153,07;700,84;"KN"
"2016";"01";"ALEMANIA";"85291000";50,00;1,00;0,50;"KN"
"2016";"01";"ALEMANIA";"85446010";3935,16;680,00;418,00;"KN"
"2016";"01";"ALEMANIA";"44184000";13790,31;12603,50;9695,00;"KN"
"2016";"01";"ALEMANIA";"48211010";33479,48;242,99;186,91;"KN"
"2016";"01";"ALEMANIA";"84279000";69624,24;505,32;2,00;"U"
"2016";"01";"ALEMANIA";"22042170";168674,01;88609,06;51781,50;"LT"
"2016";"01";"ALEMANIA";"28257010";1846828,30;255087,00;244080,00;"KN"
"2016";"01";"ALEMANIA";"00250100";51467,53;0,00;0,00;"KN"
"2016";"01";"ALEMANIA";"08112019";71791,40;25024,40;23996,00;"KN"
"2016";"01";"ALEMANIA";"20079999";97607,70;120281,91;112413,00;"KN"
"2016";"01";"ALEMANIA";"84778000";21528,70;946,17;265,28;"U"
"2016";"01";"ALEMANIA";"15159011";44442,00;777,00;680,00;"KN"
"2016";"01";"ALEMANIA";"22042199";156348,38;129816,60;84663,00;"LT"
"2016";"01";"ANGOLA";"22042161";81651,01;31991,50;18495,00;"LT"
"2016";"01";"ANGOLA";"22042164";4597,50;1882,50;1125,00;"LT"
"2016";"01";"ANGOLA";"22042168";2240,00;2027,20;1260,00;"LT"
"2016";"01";"ANGOLA";"22042162";22687,00;14845,60;8946,00;"LT"
"2016";"01";"ANGOLA";"02064990";14410,00;25471,20;24000,00;"KN"
"2016";"01";"ANGOLA";"22042199";19136,72;14957,60;9486,00;"LT"
"2016";"01";"ANGOLA";"22042141";9589,52;4309,20;2394,00;"LT"
"2016";"01";"ANGOLA";"02072790";39390,00;75638,60;72000,00;"KN"
"2016";"01";"ANGUILA";"22042168";4882,50;3003,00;1890,00;"LT"
"2016";"01";"ANGUILA";"22042199";15624,00;9475,20;6048,00;"LT"
"2016";"01";"ANGUILA";"22042161";3216,00;460,72;270,00;"LT"
"2016";"01";"ANGUILA";"22042141";2142,00;640,92;378,00;"LT"
"2016";"01";"ANTIGUA Y BBUDA";"22042161";4090,00;2288,00;1350,00;"LT"
"2016";"01";"ANTIGUA Y BBUDA";"44152010";645,00;774,00;43,00;"U"
"2016";"01";"ANTIGUA Y BBUDA";"22042170";7140,00;4956,00;3150,00;"LT"
"2016";"01";"ANTIGUA Y BBUDA";"22042148";17260,00;12749,00;8010,00;"LT"
"2016";"01";"ANTIGUA Y BBUDA";"22042142";2975,00;1363,00;697,50;"LT"
"2016";"01";"ANTIGUA Y BBUDA";"44123910";27094,22;26640,00;52,51;"MCUB"
"2016";"01";"ANTIGUA Y BBUDA";"21069020";71599,30;22957,82;19422,30;"KN"
"2016";"01";"ANTIGUA Y BBUDA";"22042162";3360,00;2044,00;1260,00;"LT"
"2016";"01";"ANTIGUA Y BBUDA";"22042168";18620,00;13818,00;8820,00;"LT"
"2016";"01";"ANTIGUA Y BBUDA";"22042141";4236,00;2410,00;1395,00;"LT"
"2016";"01";"ANTIGUA Y BBUDA";"22042199";5020,00;2657,19;2070,00;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"00259900";29928,00;0,00;0,00;"KN"
"2016";"01";"ANTILLAS NEERLANDESA";"22042141";5785,50;3825,40;2394,00;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"22042167";1743,00;667,80;378,00;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"22042148";35704,95;19046,12;11826,00;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"22042168";123943,14;36872,89;21631,50;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"22042169";3580,50;2217,60;1386,00;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"22042170";11067,00;6711,60;4284,00;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"22042162";4725,00;2700,00;1620,00;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"22042163";4545,00;2236,00;1215,00;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"22042164";1551,00;594,00;297,00;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"22041000";12580,00;6753,60;3060,00;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"22042161";130765,16;47536,00;29610,00;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"22042199";8689,50;5483,40;3546,00;"LT"
"2016";"01";"ANTILLAS NEERLANDESA";"22042142";1369,50;524,70;297,00;"LT"
"2016";"01";"ARABIA SAUDITA";"08104029";6888,80;1442,00;1080,00;"KN"
"2016";"01";"ARABIA SAUDITA";"08133090";55760,04;9029,44;8526,00;"KN"
"2016";"01";"ARABIA SAUDITA";"08023210";97423,20;7914,00;7280,00;"KN"
"2016";"01";"ARABIA SAUDITA";"08092919";170539,40;33284,00;28320,00;"KN"
"2016";"01";"ARABIA SAUDITA";"08083060";108548,20;89280,00;80160,00;"KN"
"2016";"01";"ARABIA SAUDITA";"08023290";43396,40;4324,00;4032,00;"KN"
"2016";"01";"ARABIA SAUDITA";"44071012";3791702,16;21427794,00;26150,28;"MCUB"
"2016";"01";"ARABIA SAUDITA";"00259900";25,29;0,00;0,00;"KN"
"2016";"01";"ARABIA SAUDITA";"08062090";182681,00;63796,00;61240,00;"KN"
"2016";"01";"ARABIA SAUDITA";"72043000";19634,00;19300,00;19300,00;"KN"
"2016";"01";"ARGELIA";"84191100";492080,00;61935,76;7000,00;"U"
"2016";"01";"ARGELIA";"00259900";1134,81;0,00;0,00;"KN"
"2016";"01";"ARGELIA";"08023210";122274,00;21000,00;20000,00;"KN"
"2016";"01";"ARGELIA";"13023910";551,55;104,00;100,00;"KN"
"2016";"01";"ARGENTINA";"84179000";1168,00;90,00;68,00;"KN"
"2016";"01";"ARGENTINA";"28080000";39773,73;166000,00;166000,00;"KN"
"2016";"01";"ARGENTINA";"73181600";700,00;13,75;10,00;"KN"
"2016";"01";"ARGENTINA";"32129010";971,12;107,63;100,00;"KN"
"2016";"01";"ARGENTINA";"70109050";102805,39;46376,14;43911,74;"KN"
"2016";"01";"ARGENTINA";"38089199";195032,00;20552,59;16520,00;"KN"
"2016";"01";"ARGENTINA";"38241000";2631,03;2020,00;2000,00;"KN"
"2016";"01";"ARGENTINA";"64061000";43875,45;1498,74;1491,25;"KN"
"2016";"01";"ARGENTINA";"84835000";4320,00;195,00;186,00;"U"
"2016";"01";"ARGENTINA";"74031100";838616,05;174357,00;174278,00;"KN"
"2016";"01";"ARGENTINA";"34021100";24919,20;15972,00;14632,00;"KN"
"2016";"01";"ARGENTINA";"21032010";39054,60;41945,52;37200,00;"KN"
"2016";"01";"ARGENTINA";"32141000";184663,80;90197,74;86914,64;"KN"
"2016";"01";"ARGENTINA";"85168000";104387,00;1451,77;7030,00;"U"
"2016";"01";"ARGENTINA";"11082000";112464,00;53081,20;51400,00;"KN"
"2016";"01";"ARGENTINA";"28299010";132864,00;6745,60;6400,00;"KN"
"2016";"01";"ARGENTINA";"85198900";45490,10;3970,00;392,00;"U"
"2016";"01";"ARGENTINA";"85113000";21187,03;510,67;1463,00;"U"
"2016";"01";"ARGENTINA";"38200000";93624,80;106416,00;101880,00;"KN"
"2016";"01";"ARGENTINA";"84834022";17991,87;1490,00;3,00;"U"
"2016";"01";"ARGENTINA";"40091100";1440,00;146,00;143,00;"KN"
"2016";"01";"ARGENTINA";"73261110";1406764,50;1524002,00;1523900,00;"KN"
"2016";"01";"ARGENTINA";"85238000";118,08;3,73;32,00;"U"
"2016";"01";"ARGENTINA";"49029000";7575,00;4588,81;4374,00;"KN"
"2016";"01";"ARGENTINA";"28332100";7760,00;27900,00;27000,00;"KN"
"2016";"01";"ARGENTINA";"44050000";7825,44;3204,00;2910,00;"KN"
"2016";"01";"ARGENTINA";"38089219";2375,00;509,35;500,00;"KN"
"2016";"01";"ARGENTINA";"76061100";42342,00;6217,00;5400,00;"KN"
"2016";"01";"ARGENTINA";"40170000";6240,00;1954,00;1560,00;"KN"
"2016";"01";"ARGENTINA";"49111090";368,54;21,35;20,65;"KN"
"2016";"01";"ARGENTINA";"73159000";7680,00;1066,00;1066,00;"KN"
"2016";"01";"ARGENTINA";"84269100";22691,78;2158,34;1,00;"U"
"2016";"01";"ARGENTINA";"84811000";9120,10;555,89;516,89;"KN"
"2016";"01";"ARGENTINA";"84169000";114,50;7,80;7,45;"KN"
"2016";"01";"ARGENTINA";"15091011";151,07;35,06;32,17;"KN"
"2016";"01";"ARGENTINA";"28334000";13471,06;1192,00;1192,00;"KN"
"2016";"01";"ARGENTINA";"39111000";12389,03;4368,00;4200,00;"KN"
"2016";"01";"ARGENTINA";"74081190";272184,67;51139,00;50580,00;"KN"
"2016";"01";"ARGENTINA";"19041000";138732,72;59556,00;46556,16;"KN"
"2016";"01";"ARGENTINA";"84368000";17252,00;440,00;1,00;"U"
"2016";"01";"ARGENTINA";"33029010";3052,80;73,00;64,00;"KN"
"2016";"01";"ARGENTINA";"90261090";7280,00;4,48;28,00;"U"
"2016";"01";"ARGENTINA";"34013000";9313,54;1662,60;1299,85;"KN"
"2016";"01";"ARGENTINA";"05119190";25200,00;18760,00;18000,00;"KN"
"2016";"01";"ARGENTINA";"07129072";26250,00;1725,00;1500,00;"KN"
"2016";"01";"ARGENTINA";"73202000";7497,60;4300,00;3296,92;"KN"
"2016";"01";"ARGENTINA";"63049900";3512,70;525,00;403,84;"KN"
"2016";"01";"ARGENTINA";"63049200";595,02;84,20;64,76;"KN"
"2016";"01";"ARGENTINA";"12119019";18487,86;9826,19;9730,45;"KN"
"2016";"01";"ARGENTINA";"52114900";29720,78;1445,66;1435,66;"KN"
"2016";"01";"ARGENTINA";"70080000";126422,95;42390,00;41601,50;"KN"
"2016";"01";"ARGENTINA";"84798990";16480,00;317,00;4,00;"U"
"2016";"01";"ARGENTINA";"38140090";7107,00;3421,50;2903,09;"KN"
"2016";"01";"ARGENTINA";"03048120";148326,64;30241,50;27499,52;"KN"
"2016";"01";"ARGENTINA";"87084030";1220854,86;102189,00;101500,00;"KN"
"2016";"01";"ARGENTINA";"08021210";211470,00;20382,40;19300,00;"KN"
"2016";"01";"ARGENTINA";"84768100";35696,76;3240,00;12,00;"U"
"2016";"01";"ARGENTINA";"68061000";4656,00;3541,00;3150,00;"KN"
"2016";"01";"ARGENTINA";"39232190";56995,00;8912,30;8812,30;"KN"
"2016";"01";"ARGENTINA";"44151090";97864,80;80132,00;72000,00;"U"
"2016";"01";"ARGENTINA";"90183110";36215,70;473,00;62400,00;"U"
"2016";"01";"ARGENTINA";"30021010";67684,80;3181,00;2628,00;"KN"
"2016";"01";"ARGENTINA";"42023210";38846,00;2068,03;1882,50;"KN"
"2016";"01";"ARGENTINA";"91012100";30476,00;0,20;1,00;"U"
"2016";"01";"ARGENTINA";"39011010";263092,50;175848,75;173250,00;"KN"
"2016";"01";"ARGENTINA";"48109210";2112980,43;1813748,00;1766178,00;"KN"
"2016";"01";"ARGENTINA";"84681000";1780,00;110,00;8,00;"U"
"2016";"01";"ARGENTINA";"70109020";520483,49;740184,80;685292,80;"KN"
"2016";"01";"ARGENTINA";"22090000";629,55;81,25;74,80;"LT"
"2016";"01";"ARGENTINA";"25010030";66,00;117,33;108,15;"KN"
"2016";"01";"ARGENTINA";"49090000";530,76;72,16;68,43;"KN"
"2016";"01";"ARGENTINA";"16043200";49006,38;2836,00;1198,20;"KN"
"2016";"01";"ARGENTINA";"48116000";101571,24;45056,00;43846,00;"KN"
"2016";"01";"ARGENTINA";"32041910";86,83;1,00;0,25;"KN"
"2016";"01";"ARGENTINA";"30029090";27113,45;224,00;136,50;"KN"
"2016";"01";"ARGENTINA";"39259000";2937,00;291,79;288,90;"KN"
"2016";"01";"ARGENTINA";"84314390";16119,63;1210,00;1049,13;"KN"
"2016";"01";"ARGENTINA";"39199020";99849,08;27697,37;27138,29;"KN"
"2016";"01";"ARGENTINA";"42022210";155453,10;11424,52;16200,00;"U"
"2016";"01";"ARGENTINA";"84314190";100000,00;23860,00;23710,00;"KN"
"2016";"01";"ARGENTINA";"28012000";174609,46;6509,00;6150,00;"KN"
"2016";"01";"ARGENTINA";"31023000";336150,87;811944,00;810000,00;"KN"
"2016";"01";"ARGENTINA";"48114110";483143,85;147150,63;143716,71;"KN"
"2016";"01";"ARGENTINA";"84264100";120000,00;39000,00;1,00;"U"
"2016";"01";"ARGENTINA";"12099135";686,47;69,71;12,21;"KN"
"2016";"01";"ARGENTINA";"07129071";58724,19;1164,29;1044,50;"KN"
"2016";"01";"ARGENTINA";"87032391";101481,51;10491,00;7,00;"U"
"2016";"01";"ARGENTINA";"76129000";1043975,00;165839,00;144388,00;"KN"
"2016";"01";"ARGENTINA";"48191010";331699,92;255101,00;246592,92;"KN"
"2016";"01";"ARGENTINA";"48051900";313698,54;589757,00;589757,00;"KN"
"2016";"01";"ARGENTINA";"39235010";544901,36;173194,97;155115,05;"KN"
"2016";"01";"ARGENTINA";"73182400";232,35;4,20;3,81;"KN"
"2016";"01";"ARGENTINA";"38029010";88838,72;134697,00;133930,00;"KN"
"2016";"01";"ARGENTINA";"27101999";9018,77;964,86;865,07;"KN"
"2016";"01";"ARGENTINA";"84879090";6074,63;253,61;166,00;"KN"
"2016";"01";"ARGENTINA";"39249000";42896,94;9719,05;8939,05;"KN"
"2016";"01";"ARGENTINA";"84879010";2341,75;73,18;58,18;"KN"
"2016";"01";"ARGENTINA";"68118200";28642,60;85149,00;83960,00;"KN"
"2016";"01";"ARGENTINA";"08044019";2781296,90;1700590,10;1616344,70;"KN"
"2016";"01";"ARGENTINA";"82071930";9326,88;1100,00;1000,00;"KN"
"2016";"01";"ARGENTINA";"73049000";1048,35;300,00;200,00;"KN"
"2016";"01";"ARGENTINA";"73079200";915,20;300,00;200,00;"KN"
"2016";"01";"ARGENTINA";"82079000";30722,15;90,00;65,00;"KN"
"2016";"01";"ARGENTINA";"94049090";93556,05;8110,76;6239,03;"KN"
"2016";"01";"ARGENTINA";"44151010";116236,20;109760,00;68000,00;"U"
"2016";"01";"ARGENTINA";"73142000";106309,50;51363,50;49418,00;"KN"
"2016";"01";"ARGENTINA";"82032000";124,56;2,20;1,90;"KN"
"2016";"01";"ARGENTINA";"68159900";15413,57;6024,00;5604,00;"KN"
"2016";"01";"ARGENTINA";"85169000";1500,00;17,37;16,24;"KN"
"2016";"01";"ARGENTINA";"70195100";1566,00;18,14;16,96;"KN"
